"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"9","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/CommandLauncherProxy.java","3","52","The method 'exec(CommandLine, Map<String, String>)' has a NCSS line count of 2.","Design","NcssCount"
"10","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/CommandLauncherProxy.java","3","52","The method 'exec(CommandLine, Map<String, String>)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/CommandLauncherProxy.java","3","52","The method 'exec(CommandLine, Map<String, String>)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/CommandLauncherProxy.java","3","52","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","34","A value of 3 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","34","The class 'Java13CommandLauncher' has a NCSS line count of 5 (Highest = 3).","Design","NcssCount"
"3","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","34","The class 'Java13CommandLauncher' has a total cyclomatic complexity of 2 (highest 1).","Design","CyclomaticComplexity"
"4","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","34","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","39","The constructor 'Java13CommandLauncher()' has a NCSS line count of 1.","Design","NcssCount"
"6","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","39","The constructor 'Java13CommandLauncher()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","39","The constructor 'Java13CommandLauncher()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","56","The method 'exec(CommandLine, Map<String, String>, File)' has a NCSS line count of 3.","Design","NcssCount"
"9","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","56","The method 'exec(CommandLine, Map<String, String>, File)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","56","The method 'exec(CommandLine, Map<String, String>, File)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java","3","56","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","39","A value of 4 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","39","The class 'OS2CommandLauncher' has a NCSS line count of 10 (Highest = 7).","Design","NcssCount"
"3","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","39","The class 'OS2CommandLauncher' has a total cyclomatic complexity of 3 (highest 2).","Design","CyclomaticComplexity"
"4","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","39","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","41","The constructor 'OS2CommandLauncher(CommandLauncher)' has a NCSS line count of 2.","Design","NcssCount"
"6","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","41","The constructor 'OS2CommandLauncher(CommandLauncher)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","41","The constructor 'OS2CommandLauncher(CommandLauncher)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","41","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"9","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","59","The method 'exec(CommandLine, Map<String, String>, File)' has a NCSS line count of 7.","Design","NcssCount"
"10","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","59","The method 'exec(CommandLine, Map<String, String>, File)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"11","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","59","The method 'exec(CommandLine, Map<String, String>, File)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"12","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","59","The method 'exec(CommandLine, Map<String, String>, File)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"13","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/OS2CommandLauncher.java","3","59","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","39","A value of 6 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","39","The class 'VmsCommandLauncher' has a NCSS line count of 57 (Highest = 48).","Design","NcssCount"
"3","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","39","The class 'VmsCommandLauncher' has a total cyclomatic complexity of 13 (highest 10).","Design","CyclomaticComplexity"
"4","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","39","This class has 3 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","45","The method 'exec(CommandLine, Map<String, String>)' has a NCSS line count of 3.","Design","NcssCount"
"6","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","45","The method 'exec(CommandLine, Map<String, String>)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","45","The method 'exec(CommandLine, Map<String, String>)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","45","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"9","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","61","The method 'exec(CommandLine, Map<String, String>, File)' has a NCSS line count of 3.","Design","NcssCount"
"10","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","61","The method 'exec(CommandLine, Map<String, String>, File)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","61","The method 'exec(CommandLine, Map<String, String>, File)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","61","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"13","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","72","The method 'isFailure(int)' has a NCSS line count of 2.","Design","NcssCount"
"14","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","72","The method 'isFailure(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"15","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","72","The method 'isFailure(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"16","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","72","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"17","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","81","The method 'createCommandFile(CommandLine, Map<String, String>)' has a NCSS line count of 48.","Design","NcssCount"
"18","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","81","The method 'createCommandFile(CommandLine, Map<String, String>)' has a cognitive complexity of 21, current threshold is 1","Design","CognitiveComplexity"
"19","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","81","The method 'createCommandFile(CommandLine, Map<String, String>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"20","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","81","The method 'createCommandFile(CommandLine, Map<String, String>)' has an NPath complexity of 72, current threshold is 1","Design","NPathComplexity"
"21","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java","3","81","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","33","A value of 4 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","33","The class 'WinNTCommandLauncher' has a NCSS line count of 10 (Highest = 7).","Design","NcssCount"
"3","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","33","The class 'WinNTCommandLauncher' has a total cyclomatic complexity of 3 (highest 2).","Design","CyclomaticComplexity"
"4","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","33","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","34","The constructor 'WinNTCommandLauncher(CommandLauncher)' has a NCSS line count of 2.","Design","NcssCount"
"6","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","34","The constructor 'WinNTCommandLauncher(CommandLauncher)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","34","The constructor 'WinNTCommandLauncher(CommandLauncher)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","34","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"9","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","52","The method 'exec(CommandLine, Map<String, String>, File)' has a NCSS line count of 7.","Design","NcssCount"
"10","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","52","The method 'exec(CommandLine, Map<String, String>, File)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"11","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","52","The method 'exec(CommandLine, Map<String, String>, File)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"12","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","52","The method 'exec(CommandLine, Map<String, String>, File)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"13","org.apache.commons.exec.launcher","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/launcher/WinNTCommandLauncher.java","3","52","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","26","The class 'DebugUtils' has a NCSS line count of 17 (Highest = 8).","Design","NcssCount"
"2","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","26","The class 'DebugUtils' has a total cyclomatic complexity of 8 (highest 6).","Design","CyclomaticComplexity"
"3","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","26","This class has 3 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"4","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","49","The method 'handleException(String, Exception)' has a NCSS line count of 8.","Design","NcssCount"
"5","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","49","The method 'handleException(String, Exception)' has a cognitive complexity of 4, current threshold is 1","Design","CognitiveComplexity"
"6","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","49","The method 'handleException(String, Exception)' has a cyclomatic complexity of 6.","Design","CyclomaticComplexity"
"7","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","49","The method 'handleException(String, Exception)' has an NPath complexity of 6, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","49","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"9","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","71","The method 'isDebugEnabled()' has a NCSS line count of 3.","Design","NcssCount"
"10","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","71","The method 'isDebugEnabled()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","71","The method 'isDebugEnabled()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","81","The method 'isLenientEnabled()' has a NCSS line count of 3.","Design","NcssCount"
"13","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","81","The method 'isLenientEnabled()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"14","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/DebugUtils.java","3","81","The method 'isLenientEnabled()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","30","A value of 7 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","30","The class 'MapUtils' has a NCSS line count of 27 (Highest = 11).","Design","NcssCount"
"3","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","30","The class 'MapUtils' has a total cyclomatic complexity of 10 (highest 5).","Design","CyclomaticComplexity"
"4","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","30","This class has 3 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","43","The method 'copy(Map<K, V>)' has a NCSS line count of 6.","Design","NcssCount"
"6","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","43","The method 'copy(Map<K, V>)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"7","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","43","The method 'copy(Map<K, V>)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"8","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","43","The method 'copy(Map<K, V>)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"9","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","43","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"10","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","68","The method 'prefix(Map<K, V>, String)' has a NCSS line count of 9.","Design","NcssCount"
"11","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","68","The method 'prefix(Map<K, V>, String)' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"12","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","68","The method 'prefix(Map<K, V>, String)' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"13","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","68","The method 'prefix(Map<K, V>, String)' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"14","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","68","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"15","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","98","The method 'merge(Map<K, V>, Map<K, V>)' has a NCSS line count of 11.","Design","NcssCount"
"16","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","98","The method 'merge(Map<K, V>, Map<K, V>)' has a cognitive complexity of 5, current threshold is 1","Design","CognitiveComplexity"
"17","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","98","The method 'merge(Map<K, V>, Map<K, V>)' has a cyclomatic complexity of 5.","Design","CyclomaticComplexity"
"18","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","98","The method 'merge(Map<K, V>, Map<K, V>)' has an NPath complexity of 5, current threshold is 1","Design","NPathComplexity"
"19","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/MapUtils.java","3","98","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","37","A value of 3 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","37","The class 'StringUtils' has a NCSS line count of 87 (Highest = 49).","Design","NcssCount"
"3","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","37","The class 'StringUtils' has a total cyclomatic complexity of 39 (highest 22).","Design","CyclomaticComplexity"
"4","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","37","This class has 6 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","70","The method 'stringSubstitution(String, Map<? super String, ?>, boolean)' has a NCSS line count of 49.","Design","NcssCount"
"6","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","70","The method 'stringSubstitution(String, Map<? super String, ?>, boolean)' has a cognitive complexity of 56, current threshold is 1","Design","CognitiveComplexity"
"7","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","70","The method 'stringSubstitution(String, Map<? super String, ?>, boolean)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"8","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","70","The method 'stringSubstitution(String, Map<? super String, ?>, boolean)' has an NPath complexity of 119, current threshold is 1","Design","NPathComplexity"
"9","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","70","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"10","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","166","The method 'split(String, String)' has a NCSS line count of 6.","Design","NcssCount"
"11","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","166","The method 'split(String, String)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"12","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","166","The method 'split(String, String)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"13","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","166","The method 'split(String, String)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"14","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","166","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"15","org.apache.commons.exec.util","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/util/StringUtils.java","3","187","The method 'fixFileSeparatorChar(String)' has a NCSS line count of 2.","Design","NcssCount"
